teamA_win,teamA_top_winrate_past_50_games,teamA_top_winrate_past_10_games,teamA_top_winrate_on_champ_past_50_games,teamA_top_winrate_on_champ_past_10_games,teamA_top_gold_per_min_on_champ_past_10_games,teamA_top_kill_participation_on_champ_past_10_games,teamA_top_kda_on_champ_past_10_games,teamA_top_num_games_played_on_champ_past_50_games,teamA_jg_winrate_past_50_games,teamA_jg_winrate_past_10_games,teamA_jg_winrate_on_champ_past_50_games,teamA_jg_winrate_on_champ_past_10_games,teamA_jg_gold_per_min_on_champ_past_10_games,teamA_jg_kill_participation_on_champ_past_10_games,teamA_jg_kda_on_champ_past_10_games,teamA_jg_num_games_played_on_champ_past_50_games,teamA_mid_winrate_past_50_games,teamA_mid_winrate_past_10_games,teamA_mid_winrate_on_champ_past_50_games,teamA_mid_winrate_on_champ_past_10_games,teamA_mid_gold_per_min_on_champ_past_10_games,teamA_mid_kill_participation_on_champ_past_10_games,teamA_mid_kda_on_champ_past_10_games,teamA_mid_num_games_played_on_champ_past_50_games,teamA_adc_winrate_past_50_games,teamA_adc_winrate_past_10_games,teamA_adc_winrate_on_champ_past_50_games,teamA_adc_winrate_on_champ_past_10_games,teamA_adc_gold_per_min_on_champ_past_10_games,teamA_adc_kill_participation_on_champ_past_10_games,teamA_adc_kda_on_champ_past_10_games,teamA_adc_num_games_played_on_champ_past_50_games,teamA_supp_winrate_past_50_games,teamA_supp_winrate_past_10_games,teamA_supp_winrate_on_champ_past_50_games,teamA_supp_winrate_on_champ_past_10_games,teamA_supp_gold_per_min_on_champ_past_10_games,teamA_supp_kill_participation_on_champ_past_10_games,teamA_supp_kda_on_champ_past_10_games,teamA_supp_num_games_played_on_champ_past_50_games,teamA_winrate_past_50_games,teamA_winrate_past_10_games,teamA_average_kill_participation_past_10_games,teamA_average_gold_per_min_past_10_games,teamB_top_winrate_past_50_games,teamB_top_winrate_past_10_games,teamB_top_winrate_on_champ_past_50_games,teamB_top_winrate_on_champ_past_10_games,teamB_top_gold_per_min_on_champ_past_10_games,teamB_top_kill_participation_on_champ_past_10_games,teamB_top_kda_on_champ_past_10_games,teamB_top_num_games_played_on_champ_past_50_games,teamB_jg_winrate_past_50_games,teamB_jg_winrate_past_10_games,teamB_jg_winrate_on_champ_past_50_games,teamB_jg_winrate_on_champ_past_10_games,teamB_jg_gold_per_min_on_champ_past_10_games,teamB_jg_kill_participation_on_champ_past_10_games,teamB_jg_kda_on_champ_past_10_games,teamB_jg_num_games_played_on_champ_past_50_games,teamB_mid_winrate_past_50_games,teamB_mid_winrate_past_10_games,teamB_mid_winrate_on_champ_past_50_games,teamB_mid_winrate_on_champ_past_10_games,teamB_mid_gold_per_min_on_champ_past_10_games,teamB_mid_kill_participation_on_champ_past_10_games,teamB_mid_kda_on_champ_past_10_games,teamB_mid_num_games_played_on_champ_past_50_games,teamB_adc_winrate_past_50_games,teamB_adc_winrate_past_10_games,teamB_adc_winrate_on_champ_past_50_games,teamB_adc_winrate_on_champ_past_10_games,teamB_adc_gold_per_min_on_champ_past_10_games,teamB_adc_kill_participation_on_champ_past_10_games,teamB_adc_kda_on_champ_past_10_games,teamB_adc_num_games_played_on_champ_past_50_games,teamB_supp_winrate_past_50_games,teamB_supp_winrate_past_10_games,teamB_supp_winrate_on_champ_past_50_games,teamB_supp_winrate_on_champ_past_10_games,teamB_supp_gold_per_min_on_champ_past_10_games,teamB_supp_kill_participation_on_champ_past_10_games,teamB_supp_kda_on_champ_past_10_games,teamB_supp_num_games_played_on_champ_past_50_games,teamB_winrate_past_50_games,teamB_winrate_past_10_games,teamB_average_kill_participation_past_10_games,teamB_average_gold_per_min_past_10_games,teamA_top_winrate_pro_past_10_games,teamA_jg_winrate_pro_past_10_games,teamA_mid_winrate_pro_past_10_games,teamA_adc_winrate_pro_past_10_games,teamA_supp_winrate_pro_past_10_games,teamB_top_winrate_pro_past_10_games,teamB_jg_winrate_pro_past_10_games,teamB_mid_winrate_pro_past_10_games,teamB_adc_winrate_pro_past_10_games,teamB_supp_winrate_pro_past_10_games,teamA_top_winrate_pro_past_50_games,teamA_jg_winrate_pro_past_50_games,teamA_mid_winrate_pro_past_50_games,teamA_adc_winrate_pro_past_50_games,teamA_supp_winrate_pro_past_50_games,teamB_top_winrate_pro_past_50_games,teamB_jg_winrate_pro_past_50_games,teamB_mid_winrate_pro_past_50_games,teamB_adc_winrate_pro_past_50_games,teamB_supp_winrate_pro_past_50_games,top_matchup_winrate_pro_current_season,jg_matchup_winrate_pro_current_season,mid_matchup_winrate_pro_current_season,adc_matchup_winrate_pro_current_season,supp_matchup_winrate_pro_current_season
1,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,1.0,1.0,360.84,0.98,4.0,1,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,0.0,0.0,0,0.0,0,1,0.67,0.67,0.0,0.0,0,0.0,0,0,1.0,1.0,0.27,2035.25,0.33,0.33,0.0,0.0,0,0.0,0,0,0.33,0.33,0.0,0.0,0,0.0,0,1,0.33,0.33,0.0,0.0,0,0,0,0,0.33,0.33,0.0,0.0,0,0,0,0,0.33,0.33,0.0,0.0,0,0.0,0,1,0.96,1.0,0.4,1936.84,0.5,0.6,0.8,0.3,1.0,0.5,0.5,0.6,0.8,0.5,0.56,0.56,0.75,0.42,1.0,0.5,0.6,0.54,0.75,0.5,0,0.44,1.0,0.29,0
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.93,1.0,0.36,1928.21,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,336.51,0.6,5.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,235.81,0.56,3.67,1,1.0,1.0,0.29,2016.23,0.5,1.0,0.5,0.5,0.4,0.5,0.5,0.8,0.6,1.0,0.56,1.0,0.54,0.5,0.47,0.53,0.5,0.73,0.6,1.0,0.5,1.0,0.0,1.0,0.0
1,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,0.0,0.0,0,0.0,0,0,0.67,0.67,0.0,0.0,0,0.0,0,0,0.98,1.0,0.3,1924.09,0.33,0.33,0.0,0.0,0,0.0,0,0,0.33,0.33,1.0,1.0,309.75,0.22,2.0,1,0.33,0.33,0.0,0.0,0,0,0,0,0.33,0.33,0.0,0.0,0,0.0,0,0,0.33,0.33,0.0,0.0,0,0.0,0,0,0.96,1.0,0.27,2045.79,0.4,0.5,0.6,0.6,0.5,0.4,0.7,0.4,0.4,0.8,0.47,0.5,0.54,0.6,0.45,0.5,0.56,0.36,0.5,0.61,0.14,0.48,1.0,0.51,0.43
1,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,1.0,1.0,0.21,1973.01,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,0.18,2035.25,0.6,0.7,0.7,0.6,0.5,0.67,0.3,0.0,0.5,0.3,0.6,0.69,0.59,0.53,0.52,0.67,0.31,0.0,0.44,0.3,0.0,1.0,1.0,0.62,1.0
0,0.5,0.5,1.0,1.0,371.77,1.1,6.67,1,0.5,0.5,1.0,1.0,314.26,0.48,2.8,1,0.5,0.5,0.0,0.0,0,0,0,0,0.5,0.5,1.0,1.0,414.66,0.69,5.0,1,0.5,0.5,0.0,0.0,0,0.0,0,0,0.98,1.0,0.27,1936.84,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.19,2016.23,0.7,0.6,0.6,0.3,0.6,0.25,0.3,0.5,0.5,0.4,0.64,0.48,0.6,0.43,0.55,0.25,0.49,0.56,0.59,0.5,1.0,0.47,0.67,0.5,0.67
1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,366.76,0.56,5.0,1,1.0,1.0,1.0,1.0,516.74,0.88,9.33,2,1.0,1.0,1.0,1.0,254.38,0.75,6.5,1,1.0,1.0,0.23,1933.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.95,1.0,0.24,1928.21,0.6,0.33,0.4,0.5,0.6,0.44,0.4,0.5,0.5,0.3,0.59,0.33,0.54,0.51,0.52,0.44,0.32,0.5,0.46,0.43,0,0,0.33,0.58,0.4
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.96,1.0,0.18,2045.79,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.96,1.0,0.2,2035.01,0.6,0.5,0.5,0.0,0.5,0,0.4,0.2,0.6,0.5,0.56,0.46,0.53,0.0,0.5,0,0.33,0.33,0.53,0.52,0,0.5,1.0,0,0.5
0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,1.0,1.0,352.5,0.5,8.0,1,0.5,0.5,1.0,1.0,421.92,0.85,11.0,1,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0,0,0,1.0,1.0,0.23,1950.22,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.5,0.5,0.0,0.0,0,0.0,0,0,0.98,1.0,0.2,1924.09,0.5,0.6,0.4,0.3,0.33,0.5,0.7,0.5,0.4,0.5,0.5,0.48,0.42,0.46,0.33,0.53,0.68,0.5,0.57,0.5,1.0,0.42,0,0.67,0
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.98,1.0,0.1,2035.01,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,417.9,0.65,10.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.1,2016.23,0.57,0.0,0.5,0.4,0.5,0.6,0.2,0.5,0.5,0,0.57,0.0,0.5,0.5,0.46,0.6,0.27,0.5,0.42,0,0,0,1.0,0.56,0
1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.09,2035.25,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.98,1.0,0.12,1928.21,0.6,0.5,0.4,0,0,0.0,0,1.0,0.7,0.5,0.56,0.53,0.4,0,0,0.0,0,1.0,0.61,0.53,0,0,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.98,1.0,0.13,1936.84,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,477.48,1.03,18.0,1,1.0,1.0,1.0,1.0,447.65,0.6,12.0,1,1.0,1.0,0.0,0.0,0,0,0,0,1.0,1.0,1.0,1.0,249.71,0.62,3.0,1,1.0,1.0,0.1,1973.01,0.56,0.3,0.5,0.44,0.0,0.6,1.0,1.0,0.5,0.6,0.56,0.44,0.55,0.44,0.0,0.52,1.0,1.0,0.44,0.52,0.5,0,0,0.0,0.0
0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.98,1.0,0.09,2045.79,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.12,1950.22,0.67,0.7,0.6,0.5,0.6,1.0,0.3,0.33,0.4,0,0.67,0.71,0.57,0.52,0.64,1.0,0.42,0.33,0.42,0,0,0.64,1.0,0.62,0
1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,565.54,0.88,7.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.12,1933.0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,1.0,1.0,420.29,0.57,8.0,1,1.0,1.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.1,1924.09,0.5,0.6,0.5,0.4,0.6,0.67,0.4,0.56,0.4,0.67,0.5,0.7,0.58,0.5,0.6,0.67,0.44,0.56,0.43,0.67,0.0,0.6,1.0,0.57,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,2016.23,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,1950.22,0.4,0.4,0.33,0.2,0.44,0,0.3,0.6,0.0,0.0,0.4,0.47,0.33,0.35,0.44,0,0.3,0.6,0.0,0.0,0,0.6,0,0,0
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,1928.21,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,1924.09,0.0,0.33,0.44,0.6,0.6,1.0,1.0,1.0,0.1,0.5,0.0,0.33,0.44,0.56,0.6,1.0,1.0,1.0,0.32,0.5,0.0,0.0,0,0.8,0.5
0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,1.0,1.0,0.0,2045.79,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,2035.25,0.0,0.8,0,0,0,0.5,0.3,0.5,0.5,0.67,0.0,0.69,0,0,0,0.53,0.45,0.5,0.53,0.67,0,0.71,0,0,0
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,1933.0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,1936.84,0,0.3,0.33,0.4,0.38,0.4,0.8,0.5,0.2,0.5,0,0.43,0.33,0.5,0.38,0.43,0.75,0.5,0.33,0.54,0,0.17,1.0,0.75,0.0
1,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,1973.01,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,1.0,1.0,0.0,2035.01,0.0,0,0,0,0.4,0.0,0.38,1.0,0.2,0,0.0,0,0,0,0.5,0.0,0.38,1.0,0.35,0,0,0,0,0,0
0,0.62,0.4,0.67,0.67,469.97,0.52,0,3,0.62,0.4,0.43,0.43,322.86,0.52,7.0,7,0.62,0.4,1.0,1.0,429.19,0.81,17.0,4,0.62,0.4,0.5,0.4,503.75,0.5,13.25,14,0.62,0.4,1.0,1.0,230.17,0.44,0,1,0.78,1.0,0.3,1948.1,0.58,0.8,0.67,0.67,453.67,0.29,5.5,3,0.58,0.8,0.67,0.67,377.1,0.47,6.57,6,0.65,0.8,1.0,1.0,378.28,0.96,9.6,3,0.64,0.8,0.83,0.83,470.12,0.58,22.67,6,0.66,0.8,0.86,0.86,249.16,0.54,33.5,7,1.0,1.0,0.47,1984.88,0.5,0.3,0.7,0.4,0.4,0.4,0.4,0.7,0.5,0.3,0.5,0.54,0.54,0.48,0.5,0.5,0.46,0.5,0.44,0.38,0.44,0.5,0,0.54,0.67
0,0.64,0.4,1.0,1.0,469.97,0.64,0,2,0.64,0.4,1.0,1.0,367.37,0.9,15.0,2,0.64,0.4,0.75,0.75,423.81,0.69,10.25,4,0.64,0.4,0.54,0.5,499.78,0.57,10.67,13,0.64,0.4,0.4,0.4,243.11,0.36,0,4,0.8,1.0,0.3,1948.1,0.58,0.8,0.0,0.0,0,0.0,0,0,0.58,0.8,0.6,0.6,364.13,0.33,5.4,5,0.64,0.8,1.0,1.0,381.23,0.99,16.5,2,0.64,0.8,0.8,0.8,463.2,0.52,17.0,5,0.65,0.8,0.8,0.8,244.35,0.71,20.67,5,1.0,1.0,0.42,1984.88,0.6,0.7,0.8,0.4,0.3,0.8,0.3,0.7,0.5,0.6,0.52,0.44,0.62,0.5,0.4,0.66,0.44,0.48,0.42,0.5,0.86,0.4,0.25,0.54,0.36
1,0.58,0.7,1.0,1.0,421.57,0.57,4.5,3,0.58,0.7,1.0,1.0,343.96,0.5,3.0,1,0.62,0.7,0.71,0.71,397.66,0.41,4.75,7,0.64,0.7,0.62,0.8,472.97,0.54,8.67,16,0.64,0.7,0.83,0.83,248.98,0.54,28.5,6,1.0,1.0,0.37,1984.88,0.66,0.5,1.0,1.0,359.54,0.82,8.0,1,0.66,0.5,0.5,0.5,322.86,0.55,7.0,6,0.66,0.5,0.55,0.5,417.32,0.52,5.56,10,0.66,0.5,0.8,0.8,476.12,0.66,14.33,5,0.66,0.5,1.0,1.0,233.44,0.93,7.0,1,0.82,1.0,0.39,1948.1,0.6,0.6,0.5,0.3,0.2,0.6,0.4,0.5,0.7,0.6,0.42,0.62,0.4,0.48,0.38,0.58,0.56,0.48,0.46,0.6,0.6,0.4,0.52,0.54,0.33
0,0.6,0.6,0.85,0.9,514.61,0.72,6.22,10,0.6,0.6,0.62,0.62,340.19,0.52,27.0,7,0.6,0.6,0.55,0.5,412.36,0.4,8.44,9,0.5,0.5,0.0,0.0,0,0.0,0,1,0.6,0.6,0.75,0.75,241.87,0.66,8.2,3,0.9,1.0,0.36,2103.84,0.66,0.4,0.71,0.71,426.17,0.48,5.6,4,0.66,0.4,0.57,0.57,319.86,0.45,7.6,5,0.66,0.4,0.5,0.5,410.22,0.47,5.11,9,0.66,0.4,0.5,0.4,499.65,0.46,8.5,12,0.66,0.4,0.0,0.0,0,0.0,0,0,0.82,1.0,0.3,1948.1,0.8,0.4,0.5,0.7,0.2,0.4,0.5,0.5,0.5,0.6,0.54,0.56,0.44,0.46,0.4,0.46,0.54,0.46,0.5,0.59,0.44,0.52,0.56,0.44,0.25
1,0.64,0.3,0.67,0.67,384.75,0.34,5.33,1,0.64,0.3,0.4,0.4,301.35,0.44,5.6,5,0.64,0.3,1.0,1.0,424.05,0.78,12.33,3,0.64,0.3,0.45,0.4,492.0,0.46,7.43,11,0.64,0.3,1.0,1.0,237.43,0.83,3.75,1,0.82,1.0,0.23,1948.1,0.6,0.6,1.0,1.0,354.0,0.5,4.75,0,0.6,0.6,0.67,0.7,352.46,0.67,19.2,1,0.6,0.6,0.83,0.83,427.79,0.47,4.3,5,0.67,0.67,0.0,0.0,0,0.0,0,0,0.6,0.6,0.57,0.57,240.67,0.68,62.0,5,0.92,1.0,0.34,2103.84,0.7,0.3,0.6,0.4,0.6,0.3,0.6,0.6,0.7,0.6,0.42,0.56,0.52,0.48,0.52,0.44,0.44,0.48,0.46,0.5,0.43,0.61,0.64,0.54,0.38
1,0.6,0.6,0.83,0.8,509.92,0.66,5.72,10,0.6,0.6,0.57,0.57,332.47,0.46,21.0,6,0.6,0.6,0.6,0.6,394.93,0.4,4.0,7,0.5,0.5,1.0,1.0,511.88,0.91,8.0,1,0.6,0.6,1.0,1.0,253.95,1.21,0,1,0.92,1.0,0.32,2103.84,0.64,0.4,0.77,0.7,368.76,0.57,11.14,12,0.64,0.4,0.75,0.75,350.11,0.48,9.67,2,0.64,0.4,0.56,0.56,410.22,0.43,5.11,8,0.64,0.4,0.5,0.5,479.65,0.56,9.0,10,0.64,0.4,0.5,0.5,230.37,0.64,15.0,4,0.82,1.0,0.31,1948.1,0.8,0.2,0.7,0.5,0.5,0.6,0.6,0.7,0.4,0.7,0.52,0.54,0.6,0.48,0.48,0.42,0.42,0.5,0.48,0.5,0.55,0.62,0.54,0.44,0.36
1,0.62,0.4,1.0,1.0,518.87,0.72,0,1,0.62,0.4,0.67,0.67,361.0,0.46,21.0,1,0.62,0.4,0.5,0.5,412.55,0.41,5.57,7,0.62,0.4,0.75,0.75,483.6,0.69,36.0,4,0.62,0.4,0.33,0.33,233.04,0.57,20.0,3,0.82,1.0,0.33,1948.1,0.6,0.7,0.44,0.44,406.69,0.35,5.5,6,0.6,0.7,0.67,0.67,332.47,0.51,21.0,5,0.6,0.7,0.33,0.33,402.26,0.26,12.0,1,1.0,1.0,0.0,0.0,0,0,0,0,0.6,0.7,1.0,1.0,241.87,0.79,8.2,2,0.92,1.0,0.36,2103.84,0.6,0.5,0.5,0.6,0.5,0.2,0.3,0.3,0.4,0.3,0.52,0.38,0.48,0.46,0.48,0.4,0.56,0.54,0.5,0.4,0.67,0.36,0.47,0.44,0.62
0,0.64,0.5,0.45,0.4,396.75,0.38,13.33,11,0.64,0.5,0.5,0.5,301.35,0.49,5.6,4,0.64,0.5,0.57,0.57,412.55,0.44,5.57,6,0.64,0.5,0.67,0.67,319.11,0.84,9.71,5,0.64,0.5,0.67,0.67,222.7,0.45,5.33,3,0.84,1.0,0.44,1948.1,0.6,0.6,0.64,0.7,348.12,0.46,8.3,6,0.6,0.6,0.67,0.67,319.03,0.47,17.5,6,0.6,0.6,0.7,0.7,439.03,0.57,8.8,2,0.0,0.0,0.0,0.0,0,0.0,0,0,0.6,0.6,0.0,0.0,0,0.0,0,0,0.92,1.0,0.27,2103.84,0.2,0.4,0.5,0.9,0.9,0.4,0.5,0.8,0.5,0.5,0.42,0.56,0.5,0.54,0.46,0.42,0.54,0.56,0.46,0.46,0.49,0.54,0.66,0.36,0.42
0,0.56,0.5,0.71,0.71,451.53,0.47,7.0,6,0.56,0.5,0.79,0.8,384.38,0.75,34.67,7,0.56,0.5,1.0,1.0,325.61,0.67,8.0,0,0.56,0.5,0.83,0.8,506.59,0.72,11.5,8,0.56,0.5,0.67,0.67,244.66,0.67,13.5,6,0.82,1.0,0.39,1986.43,0.6,0.5,0.71,0.71,423.67,0.42,3.91,2,0.6,0.5,0.6,0.6,339.81,0.49,17.0,4,0.6,0.5,0.56,0.56,394.46,0.37,3.57,7,0.6,0.5,0.67,0.67,445.83,0.57,24.5,5,0.6,0.5,0.5,0.5,240.24,0.45,28.0,5,0.92,1.0,0.3,2103.84,0.4,0.6,0.5,0.3,0.4,0.4,0.6,0.5,0.4,0.5,0.5,0.5,0.52,0.4,0.44,0.4,0.56,0.6,0.54,0.5,0.52,0.44,0.64,0.4,0.52
1,0.58,0.5,0.82,0.8,497.48,0.66,6.06,10,0.58,0.5,0.62,0.62,315.79,0.42,14.0,5,0.58,0.5,0.67,0.67,439.5,0.55,11.0,1,0.58,0.5,0.6,0.6,450.52,0.5,36.0,4,0.58,0.5,0.67,0.67,253.32,0.53,7.33,2,0.92,1.0,0.31,2103.84,0.58,0.6,0.83,0.83,386.68,0.63,51.0,5,0.58,0.6,0.57,0.57,358.35,0.46,20.0,7,0.58,0.6,1.0,1.0,427.99,0.75,20.5,3,0.58,0.6,0.88,0.9,506.68,0.76,11.89,7,0.58,0.6,0.67,0.6,253.46,0.56,9.88,10,0.84,1.0,0.53,1986.43,0.8,0.5,0.7,0.4,0.4,0.5,0.5,0.7,0.4,0.6,0.54,0.5,0.56,0.52,0.54,0.42,0.52,0.54,0.42,0.52,0.55,0.56,0.31,0.56,0.25
